DATA,MODELO,IMEI,VALOR DE VENDA,BRINDE,CUSTO APARELHO,FORMA DE PAGAMENTO,VALOR LIQUIDO,LUCRO,MÊS,ANO,VENDEDOR,LOJA
01/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,353427330333194,"R$ 7.099,00","R$ 5,00","R$ 6.900,00",PIX,,"R$ 194,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,351205748649803,"R$ 7.370,00","R$ 15,00","R$ 7.000,00","650,00 pix/2620,00 em 10x/entrou um 16 pro seminovo por 4100,00",,"R$ 355,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO 256GB AZUL NOVO,37 767999 661227 1,"R$ 6.802,00","R$ 10,00","R$ 6.500,00","R$ 4.600,00 pix + R$1.802,00 entrando um IPhone XR R$400,00",,"R$ 292,00",jul,26,Angel,BLOCO B
01/07/2026,IPHONE 17 256GB BRANCO NOVO,356146775593693,"R$ 5.450,00","R$ 5,00","R$ 5.350,00",PIX,,"R$ 95,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 15 128GB PRETO NOVO,351713511248422,"R$ 3.850,00","R$ 15,00","R$ 3.650,00",PIX,,"R$ 185,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 15 128GB ROSA SEMINOVO,35 537726 511890 4,"R$ 2.870,00","R$ 60,00","R$ 2.650,00",2870 em 12x,,"R$ 160,00",jul,26,Marcela,ONLINE
01/07/2026,IPHONE 17 PRO MAX 256GB SILVER SEMINOVO,359178379189773,"R$ 7.488,00","R$ 20,00","R$ 7.200,00","R$ 6.900,00 PIX / R$ 40,00 CREDITO 1X / IPHONE 11 64GB R$ 550,00",,"R$ 268,00",jul,26,Ronald,CASES
01/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,35 917837154967 7,"R$ 7.350,00","R$ 15,00","R$ 7.000,00",PIX,,"R$ 335,00",jul,26,Guilherme,BLOCO B
01/07/2026,IPHONE 17 PRO 256GB AZUL NOVO,35 362184 061338 0,"R$ 6.800,00","R$ 15,00","R$ 6.500,00","R$ 2.800,00 PIX / ENTRADA IPH 15 PRO MAX 512GB PRETO R$ 4.000,00",,"R$ 285,00",jul,26,Guilherme,BLOCO B
02/07/2026,SAMSUNG TAB A11+ 256GB SILVER NOVO,R5GL10471AN,"R$ 2.000,00","R$ 60,00","R$ 1.690,00",PIX,,"R$ 250,00",jul,26,Ronald,CASES
02/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,359178377200259,"R$ 7.200,00",R$ -,"R$ 7.000,00",PIX,,"R$ 200,00",jul,26,Renan,BLOCO B
02/07/2026,IPHONE 15 128GB ROSA SEMINOVO - GARANTIA,35 8019944885001,,,,IPH 15 128GB PRETO - motivo da garantia - bateria desceu muito rapido.,,,jul,26,Renan,BLOCO B
02/07/2026,IPHONE 16 PRO MAX 256GB PRETO SEMINOVO,359178377200259,"R$ 5.100,00","R$ 25,00","R$ 4.800,00","PIX R$ 1.900,00 / PIX R$ 300,00 / ENTRADA IPH 14 PRO MAX 256GB R$ 2.900,00",,"R$ 275,00",jul,26,Reiner,CASES
02/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,359652129493529,"R$ 7.380,00","R$ 30,00","R$ 7.000,00","3000 pix / 980,00 pix / entrou um 16 seminovo 3400,00",,"R$ 350,00",jul,26,Marcela,ONLINE
02/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,359652128872715,"R$ 7.300,00",R$ -,"R$ 7.000,00","R$2000,00 em dinheiro + R$4400,00 no PIX + R$900,00 PIX + pegando um 11 pro 256 por R$900,00 - HAVERA ESTORNO DE R$ 900,00 QUANDO CLIENTE TROUXER APARELHO PRA LOJA",,"R$ 300,00",jul,26,Renan,BLOCO B
02/07/2026,REDMI PAD 2 4G WIFI 4/128GB SPACE GRAY NOVO,869433077158684,"R$ 1.320,00","R$ 10,00","R$ 1.150,00",PIX,,"R$ 160,00",jul,26,Marcela,ONLINE
02/07/2026,IPHONE 15 128GB ROSA SEMINOVO,35 835584 138331 4,"R$ 2.917,00","R$ 85,00","R$ 2.650,00","70,00 pix /2847 12x",,"R$ 182,00",jul,26,Marcela,ONLINE
02/07/2026,IPHONE 12 256GB BRANCO SEMINOVO,35 304311 083913 4,"R$ 1.700,00","R$ 25,00","R$ 1.450,00",R$ 1700 dinheiro,,"R$ 225,00",jul,26,Guilherme,BLOCO B
02/07/2026,IPHONE 14 PLUS 128GB LILAS SEMINOVO,35 666139 352477 1,"R$ 2.450,00","R$ 25,00","R$ 2.150,00",PIX,,"R$ 275,00",jul,26,Guilherme,BLOCO B
02/07/2026,IPHONE 14 128GB PRETO SEMINOVO,3582504963025,"R$ 2.200,00",R$ -,"R$ 1.900,00","PIX R$ 1.250,00 / ENTRADA IPH 12 R$ 950,00",,"R$ 300,00",jul,26,Rayssa,CELL
02/07/2026,IPHONE XR 64GB BRANCO SEMINOVO,35283110900944,"R$ 625,00",R$ -,"R$ 500,00",PIX,,"R$ 125,00",jul,26,Rayssa,CELL
02/07/2026,IPHONE 17 PRO MAX 256GB AZUL LACRADO,359652138776635,"R$ 7.200,00","R$ 25,00","R$ 7.000,00","R$ 4.230,00 PIX / ENTRADA IPH 15 PRO R$ 3.150,00 (PAGAMENTO JUNTO - APARELHO 1)",,"R$ 175,00",jul,26,Rayssa,CELL
02/07/2026,FONTE APPLE NOVA,C4H0T/TUIPSQOYQAP,"R$ 180,00",R$ -,"R$ 125,00",PIX - PAGAMENTO JUNTO PRODUTO 2,,"R$ 55,00",jul,26,Rayssa,CELL
02/07/2026,IPHONE 17 PRO 256GB BRANCO NOVO,353621842200996,"R$ 7.250,00","R$ 145,00","R$ 6.600,00","PIX R$ 5.800,00 / ENTRADA IPH 13 128GB R$ 1.450,00",,"R$ 505,00",jul,26,Higor Guedes,CELL
03/07/2026,IPHONE 16 PRO NATURAL 256GB SEMINOVO,356727493382996,"R$ 4.917,00","R$ 15,00","R$ 4.350,00","PIX R$ 1.000,00 / PIX R$ 2.067,00 / ENTRADA IPH 14 256GB BRANCO R$ 1.850,00",,"R$ 552,00",jul,26,Higor Guedes,CELL
03/07/2026,IPHONE 15 PRO MAX 256GB BRANCO SEMINOVO,355496932150197,"R$ 4.000,00",R$ -,"R$ 3.800,00",PIX,,"R$ 200,00",jul,26,Ronald,CASES
03/07/2026,IPHONE 17 PRO 256GB LARANJA NOVO,353621842461275,"R$ 6.785,00","R$ 40,00","R$ 6.600,00",PIX,,"R$ 145,00",jul,26,Marcela,ONLINE
03/07/2026,IPHONE 13 256GB ROSA SEMINOVO,35 376386 292597,"R$ 2.185,00","R$ 50,00","R$ 1.950,00",PIX,,"R$ 185,00",jul,26,Marcela,ONLINE
03/07/2026,IPHONE 17 PRO MAX 256GB PRATA NOVO,35 376386 292597,"R$ 7.500,00","R$ 15,00","R$ 7.200,00","1000,00 no cartão 2x / 6500,00 pix",,"R$ 285,00",jul,26,Marcela,ONLINE
03/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,35.342733.015499-6,"R$ 7.358,00","R$ 40,00","R$ 6.900,00","600 pix/673 1x / 5985,00 12x /100 pix",,"R$ 418,00",jul,26,Marcela,ONLINE
03/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,357247257791554,"R$ 7.150,00","R$ 15,00","R$ 7.000,00","2800,00 pix / entrou um 16 pro Max por 4350,00",,"R$ 135,00",jul,26,Marcela,ONLINE
03/07/2026,REDMI PAD 2 256GB GRAFITE NOVO,65577/W6PT02362,"R$ 1.350,00","R$ 5,00","R$ 1.260,00",PIX,,"R$ 85,00",jul,26,Renan,BLOCO B
03/07/2026,IPHONE 17 PRO 256GB AZUL NOVO,35 362184 057038 2,"R$ 6.749,00","R$ 15,00","R$ 6.500,00","PIX R$ 4.849,00 / ENTRADA IPH 14 128GB R$ 1.900,00",,"R$ 234,00",jul,26,Guilherme,BLOCO B
03/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,353427339123893,"R$ 7.150,00","R$ 15,00","R$ 7.050,00","50 pix/2500 dinheiro/entrou 12 pro MAx 800,00 entrou 15 pro MAx 3800 seminovos",,"R$ 85,00",jul,26,Marcela,ONLINE
03/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,356365569584920,"R$ 7.200,00","R$ 5,00","R$ 7.000,00","4700 pix/ entrou 15 seminovo 2500,00",,"R$ 195,00",jul,26,Marcela,ONLINE
03/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,35 510147 895173 1,"R$ 7.250,00","R$ 15,00","R$ 7.000,00","R$ 3.000,00 / R$ 4.521,28 EM 2X",,"R$ 235,00",jul,26,Guilherme,BLOCO B
03/07/2026,POCO C85 256GB VERDE NOVO,864280081873302,"R$ 1.150,00",R$ -,"R$ 950,00",PIX,,"R$ 200,00",jul,26,Ruyter,CASES
03/07/2026,IPHONE 15 PRO MAX 256GB NATURAL SEMINOVO,35 166182 928683 4,"R$ 4.000,00",R$ -,"R$ 3.800,00","PIX R$ 2.600,00 / ENTRADA IPH 14 PLUS PRETO R$ 1.400,00",,"R$ 200,00",jul,26,Ruyter,CASES
04/07/2026,IPHONE 14 128GB PRETO SEMINOVO - GARANTIA,35 104891 066299 2,,,,TROCA IPH 14 PRETO 128GB,,,jul,26,Ruyter,CASES
04/07/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,359178378656467,"R$ 7.650,00","R$ 5,00","R$ 7.200,00","PIX R$ 3.700,00 / PIX R$ 500,00 / ENTRADA IPH 16 128GB R$ 3.450,00",,"R$ 445,00",jul,26,Renan,BLOCO B
04/07/2026,IPHONE XR 64GB BRANCO SEMINOVO,353056102938326,"R$ 700,00","R$ 10,00","R$ 500,00","R$2930,00 PIX - PAGAMENTO JUNTO, APARELHO 1/3",,"R$ 190,00",jul,26,Renan,BLOCO B
04/07/2026,IPHONE XR 64GB PRETO SEMINOVO,352887117702625,"R$ 750,00","R$ 10,00","R$ 500,00",PAGAMENTO JUNTO APARELHO 2/3,,"R$ 340,00",jul,26,Renan,BLOCO B
04/07/2026,IPHONE 12 128GB LILAS SEMINOVO,351166892891288,"R$ 1.480,00","R$ 10,00","R$ 1.280,00",PAGAMENTO JUNTO APARELHO 3/3,,"R$ 190,00",jul,26,Renan,BLOCO B
04/07/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,359178378004163,"R$ 7.600,00","R$ 15,00","R$ 7.200,00","3000,00 pix/ pagou 1700,00 em 10x / entrou um 14 pro Max 2900,00",,"R$ 385,00",jul,26,Marcela,ONLINE
04/07/2026,IPAD 11 128GB SILVER NOVO,D4FWC6ND77,"R$ 3.000,00",R$ -,"R$ 2.800,00","3.367,01 em 10x",,"R$ 200,00",jul,26,Guilherme,BLOCO B
04/07/2026,IPHONE 16 128GB ULTRAMARINE NOVO,355306354506919,"R$ 4.350,00","R$ 15,00","R$ 4.050,00","Entrou um 11 64 seminovo 300,00 / pagou 4050 em 10x",,"R$ 285,00",jul,26,Marcela,ONLINE
04/07/2026,IPHONE 15 128GB AZUL SEMINOVO,355306354506919,"R$ 2.950,00","R$ 10,00","R$ 2.650,00","PIX R$ 1.900,00 / PIX R$ 650,00 / ENTRADA IPH 11 R$ 400,00",,"R$ 290,00",jul,26,Angel,BLOCO B
04/07/2026,IPHONE 16 128GB PRETO NOVO,359488571513930,"R$ 4.428,00","R$ 15,00","R$ 4.070,00","Entrou 15 pro seminovo 2150,0/ 2278 12x",,"R$ 343,00",jul,26,Marcela,ONLINE
04/07/2026,IPHONE 16 PRO MAX 1TB NATURAL SEMINOVO,355300187621094,"R$ 5.600,00","R$ 20,00","R$ 5.200,00",PIX,,"R$ 380,00",jul,26,Angel,BLOCO B
04/07/2026,APPLE WATCH SE 3º 40MM MIDNIGHT NOVO,DV495KWPV7,"R$ 1.950,00",R$ -,"R$ 1.800,00",PIX,,"R$ 150,00",jul,26,Marcela,ONLINE
04/07/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,35 917837 634557 6,"R$ 7.400,00","R$ 15,00","R$ 7.200,00","2000,0 pix /entrou 15 pro seminovo 3150,00/entrou 16 pro seminovo 4000,00 / pagou 3403 em 10x - PAGAMENTO JUNTO APARELHO 1/2",,"R$ 185,00",jul,26,Marcela,ONLINE
04/07/2026,IPHONE 16 PRO MAX DESERT 256GB SEMINOVO,35 633949 799601  9,"R$ 5.153,00","R$ 15,00","R$ 4.800,00","PAGAMENTO JUNTO, APARELHO 2/2",,"R$ 338,00",jul,26,Marcela,ONLINE
04/07/2026,IPHONE 17 PRO 256GB SILVER NOVO,359917390759761,"R$ 6.950,00","R$ 20,00","R$ 6.600,00","R$ 3.500,00 PIX / R$ 2.900,00 PIX / ENTRADA IPH 11 64GB R$ 550,00",,"R$ 330,00",jul,26,Ronald,CASES
04/07/2026,IPHONE 14 128GB PRETO SEMINOVO,352665538717386,"R$ 2.000,00",R$ -,"R$ 1.900,00","R$ 3.000,00 PIX DIA 03/07 / R$ 1.000,00 PIX DIA 04/07 - PAGAMENTO JUNTO APARELHO 1/2",,"R$ 100,00",jul,26,Ronald,CASES
04/07/2026,IPHONE 14 128GB AZUL SEMINOVO,358821547386883,"R$ 2.000,00",R$ -,"R$ 1.900,00",PAGAMENTO JUNTO APARELHO 2/2,,"R$ 100,00",jul,26,Ronald,CASES
04/07/2026,IPHONE 17 PRO 256GB SILVER LACRADO,26290620227000,"R$ 7.000,00","R$ 15,00","R$ 6.750,00","PIX 3900 / ENTRADA IPH 15 PRO 128GB R$ 3.100,00",,"R$ 235,00",jul,26,Rayssa,CELL
04/07/2026,IPHONE 17 256GB BRANCO LACRADO,356146774764865,"R$ 5.385,00","R$ 10,00","R$ 5.250,00","R$ 2.000,00 PIX / PIX R$ 3.385,00",,"R$ 125,00",jul,26,Rayssa,CELL
04/07/2026,IPHONE 17 PRO MAX 256GB AZUL SEMINOVO,35362930348882664,"R$ 4.000,00","R$ 15,00","R$ 3.800,00","PIX R$ 2.300,00 / ENTRADA IPH 12 PRO MAX R$ 1.700,00",,"R$ 185,00",jul,26,Rayssa,CELL
04/07/2026,IPHONE 17 PRO MAX 26GB SILVER LACRADO,359178377231601,"R$ 7.450,00","R$ 15,00","R$ 7.200,00","PIX R$ 4.050,00 / ENTRADA IPH 16 128GB ROSA R$ 3.400,00",,"R$ 235,00",jul,26,Rayssa,CELL
04/07/2026,IPHONE 12 PRO MAX 128GB SEMINOVO,356719112468777,"R$ 800,00",R$ -,"R$ 800,00",PIX,,R$ -,jul,26,Marcela,ONLINE
04/07/2026,IPHONE 13 PRETO 256GB SEMINOVO,34 741587 658572 9,"R$ 2.050,00",R$ -,"R$ 1.900,00",PIX,,"R$ 150,00",jul,26,Camila,CELL
04/07/2026,AIR PODS 4 LACRADO,GG23124FQM,"R$ 700,00",R$ -,"R$ 750,00",PIX,,"R$ 50,00",jul,26,Camila,CELL
04/07/2026,IPHONE 15 128GB ROSA SEMINOVO,35 817837 496428 8,"R$ 2.800,00",R$ -,"R$ 1.650,00",PIX,,"R$ 150,00",jul,26,Ruyter,CASES
04/07/2026,IPHONE 16 PRO MAX 1TB NATURAL SEMINOVO,35 339381  870880 4,"R$ 5.613,00","R$ 25,00","R$ 5.200,00","R$4515,00 PIX / R$598,00 PIX / ENTRADA IPH 13 PM R$ 2.500,00  - PAGAMENTO JUNTO APARELHO 1/2",,"R$ 388,00",jul,26,Renan,BLOCO B
04/07/2026,IPHONE 16 PRO 128GB DESERT SEMINOVO,355588181178950,"R$ 4.500,00","R$ 25,00","R$ 4.050,00","ENTRADA IPH 14 PRO R$ 2.500,00 - PAGAMENTO JUNTO APARELHO 2/2",,"R$ 425,00",jul,26,Renan,BLOCO B
04/07/2026,IPHONE 16 128GB BRANCO NOVO,359482938606776,"R$ 4.300,00","R$ 5,00","R$ 4.100,00","PIX R$ 1.150,00 / PIX CARTAO R$ 2.000,00 / ENTRADA IPH 12 128GB R$ 1.150,00",,"R$ 195,00",jul,26,Ruyter,CASES
04/07/2026,IPHONE 15 PRO 128GB AZUL SEMINOVO,35 819754 164460,"R$ 3.400,00","R$ 15,00","R$ 3.200,00",PIX,,"R$ 185,00",jul,26,Higor Guedes,CELL
04/07/2026,IPHONE 15 128GB PRETO SEMINOVO,355377265300213,"R$ 2.872,00","R$ 15,00","R$ 2.650,00","PIX R$ 700,00 / PIX R$ 2.172,00",,"R$ 207,00",jul,26,Higor Guedes,CELL
04/07/2026,IPHONE 11 64GB BRANCO SEMINOVO,35.898187.748477-3,"R$ 950,00",R$ -,"R$ 600,00","PIX de R$ 1.400 (R$ 950,00 referente a venda do celular e R$ 450,00 referente a assistência) - PIX MANDADO P CELL !!!!!!",,"R$ 350,00",jul,26,Renata,CELL
05/07/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,351205748842390,"R$ 7.150,00",R$ -,"R$ 7.000,00",PIX,,"R$ 150,00",jul,26,Renan,BLOCO B
05/07/2026,IPHONE 14 PRO 256GB ROXO NOVO,35 556334 041559 9,"R$ 3.250,00","R$ 25,00","R$ 2.900,00","R$ 3.647,59 em 10x",,"R$ 325,00",jul,26,Guilherme,BLOCO B
05/07/2026,IPHONE 14 PLUS 128GB BRANCO NOVO,35 282054 898626 9,"R$ 2.600,00","R$ 25,00","R$ 2.150,00","R$ 2.918,01 em 10x",,"R$ 425,00",jul,26,Guilherme,BLOCO B
05/07/2026,IPHONE 17 PRO 256GB SILVER NOVO,352574675504235,"R$ 7.028,00","R$ 20,00","R$ 6.750,00","2.950,00 CRÉDITO 10X / ENTRADA IPH 16 PRO 256GB DESERT R$ 4.400,00",,"R$ 253,00",jul,26,Ronald,CASES
05/07/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351668149691346,"R$ 7.449,00","R$ 20,00","R$ 7.200,00","R$5.749,00 PIX / ENTRADA IPH 14 128GB BRANCO R$ 1.700,00",,"R$ 229,00",jul,26,Ronald,CASES
05/07/2026,IPHONE 14 PRO 256GB PRETO SEMINOVO,353429715641746,"R$ 3.100,00","R$ 20,00","R$ 2.900,00",PIX,,"R$ 180,00",jul,26,,CELL
05/07/2026,IPHONE 17 PRO MAX 256GB LARANJA LACRADO,350230979597357,"R$ 7.162,00","R$ 10,00","R$ 7.050,00",PIX,,"R$ 102,00",jul,26,Rayssa,CELL
05/07/2026,IPHONE 13 PRO MAX 128GB DOURADO SEMINOVO,35861241621265,"R$ 2.650,00","R$ 20,00","R$ 150,00",PIX,,"R$ 150,00",jul,26,Rayssa,CELL
07/07/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,359178375370369,"R$ 7.300,00",R$ -,"R$ 7.200,00",PIX,,"R$ 100,00",jul,26,Ronald,CASES
07/07/2026,IPHONE 16 PRO MAX 256GB NATURAL SEMINOVO,354661670984062,"R$ 5.000,00","R$ 25,00","R$ 4.800,00",PIX,,"R$ 175,00",jul,26,Ronald,CASES
07/07/2026,IPHONE 17 PRO MAX 512GB SILVER NOVO,353427334423694,"R$ 9.100,00",R$ -,"R$ 9.000,00","R$ 7.100,00 PIX / R$ 2.000,00 DINHEIRO",,"R$ 100,00",jul,26,Renan,BLOCO B
07/07/2026,IPHONE 13 PRO MAX 256GB VERDE SEMINOVO - GARANTIA,35 698572 271244 7,,"R$ 5,00","R$ 2.750,00",GARANTIA,,,jul,26,Marcela,ONLINE
07/07/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,358159684462304,"R$ 7.380,00","R$ 15,00","R$ 7.040,00","1000,00 pix/  1063,00 / 5317,00",,"R$ 325,00",jul,26,Marcela,ONLINE
07/07/2026,IPAD 11° A16 128GB SILVER NOVO,JG46L5Q6Y1,,,,,,,jul,26,,
27/07/2026,NOTE 15 PRO 256GB AZUL NOVO,861859083612835,"R$ 1.610,00",R$ -,"R$ 1.460,00",PIX,,"R$ 150,00",jul,26,Guilherme,BLOCO B
30/06/3036,IPHONE 14 PLUS 1256GB LILAS SEMINOVO,35 629537 945443 8,"R$ 2.700,00","R$ 25,00","R$ 2.300,00","PIX R$ 1.000,00 / ENTRADA IPHONE 13 256GB BRANCO R$ 1.700,00",,"R$ 375,00",jun,36,Guilherme,BLOCO B
